,,,,,,,,,,,,,,,,
1,1,HP,Detroit,OpTic Nation,197,10,On Stream,OpTic Nation,NOTHOST,Mboze,32,33,11,2,,
1,1,HP,Detroit,Team Kaliber,228,http://gyazo.com/f73f8ea37a6f657d1207cf08b7bb65a7,,OpTic Nation,NOTHOST,Karma,29,33,6,1,,
,,,,,,,,OpTic Nation,NOTHOST,Teepee,35,32,9,,,
1,1,HP,Detroit,OpTic Nation,,,,OpTic Nation,NOTHOST,Proofy,29,31,3,1,,
1,1,HP,Detroit,Team Kaliber,,,,,,,,,,,,
,,,,,,,,Team Kaliber,HOST,Sharp,31,34,4,6,,
1,1,HP,Detroit,OpTic Nation,197,FALSE,L,Team Kaliber,NOTHOST,Goonjar,34,29,8,4,,
1,1,HP,Detroit,Team Kaliber,228,TRUE,W,Team Kaliber,NOTHOST,Theory,34,29,9,2,,
,,,,,,,,Team Kaliber,NOTHOST,Loony,28,33,9,2,,
,,,,,,,,,,,,,,,,
